GeneSym,PhosphoLog2FC,n_phosphosites,n_sig_phospho,ProteinLog2FC,ProteinSig
OSBPL1A,0.3803632342987143,5,0,0.28697565071180264,False
LIMK2,0.38017089649902047,2,0,-0.13046614029447667,False
DAXX,0.3801009123341852,8,0,0.08704019815350961,False
DNAJB6,0.38007736921452207,1,0,-0.15592783346042793,False
ARHGEF11,0.38006364825918837,21,2,-0.3702771113991261,False
NUFIP2,0.37969993601748947,7,0,0.11339383615375098,False
GTF2H1,0.379368485356931,1,0,0.85248729332681,False
SRPK2,0.37932212180094727,4,0,-0.04486222003708207,False
TMEM184C,0.3793162769862306,1,0,0.03228033913916306,False
GZF1,0.37901227589777164,2,0,0.1293611565826147,False
ARGLU1,0.37889487770388364,4,0,-1.2283150855241196,False
NUMA1,0.3788836078969514,18,1,0.05432126656565828,False
EIF3E,0.3788092750475407,1,0,-0.062103775844462916,False
SORL1,0.37863086316068717,1,0,0.9394873365236052,False
PANK2,0.37861990260400563,6,0,0.16230858872113885,False
SF3B1,0.378570272881001,25,1,0.12098807292170477,False
ATG13,0.37844578030175313,1,0,0.13361210042425142,False
LAS1L,0.37836069408943285,4,0,0.308723501897731,False
DNTTIP2,0.3781165204958974,9,0,0.2270572875314727,False
HSPA1B,0.3781053795498579,2,0,0.14616057799645787,False
EIF3J,0.378060621141073,3,0,-0.013476721146936654,False
KIAA1671,0.3778512459739482,19,0,-0.5312142028774964,False
KIAA1598,0.377719756865325,4,0,0.11480129346936607,False
NFRKB,0.377572431015297,4,0,-0.017984233277879014,False
PDLIM5,0.37692701821698726,2,0,-0.20228300498175145,False
RPTOR,0.37674029301913875,5,0,-0.3701489144623906,False
PCIF1,0.37648767327384,6,0,-0.003582195729240567,False
ZMYM3,0.37624061469552783,5,0,0.03357935402989298,False
TACC3,0.3760829808019075,3,0,0.017212479808062398,False
SSFA2,0.3760098473203553,12,1,0.2547104112022467,False
CEACAM1,0.37569095818417253,1,0,0.610586751431196,False
EPS8,0.3755259137968441,8,1,-0.01989803027177217,False
CREBBP,0.37551456703327296,7,1,0.09604696809583047,False
MGRN1,0.3754541997116588,7,0,-0.03788975773577263,False
UHRF2,0.3748889829857962,2,0,-0.23443383516491423,False
AFF3,0.3748553058832644,3,0,0.0986749906942741,False
SMC1A,0.3745658471870401,4,0,0.13208228102351782,False
MAP3K2,0.37449228514757227,4,0,0.0651936297665543,False
DOCK9,0.3744589080594403,11,0,0.3738915231143558,False
FXR2,0.37415432737211135,5,1,-0.2657255493653281,False
NT5DC1,0.37411964349761817,2,0,0.3726263142852133,False
AP1M1,0.3737945786719301,2,0,-0.04936946046321111,False
TRIT1,0.3736930028771906,3,0,0.03995857450302509,False
SVIL,0.3736031796155732,10,1,-0.32215118363753703,False
STX16,0.3735779056083377,2,0,0.14082893561863585,False
DOCK6,0.37340089909275775,5,0,0.18487081875119316,False
GPR143,0.3733941859572944,5,0,-0.5354877959254338,False
RNF169,0.3731243667785719,5,0,0.06312513974030054,False
UPF2,0.3730606915899486,1,0,0.003804532516866743,False
METTL3,0.3730241177841114,4,0,-0.00966329440660374,False
SMG6,0.37284870351590804,2,0,-0.18236881364700253,False
MYO9B,0.3721872621615814,17,1,0.09158835968151635,False
CENPF,0.3720951170194295,11,0,0.11594784525468782,False
DDX51,0.37133082681230967,2,0,0.2367102750876171,False
AHCTF1,0.37117036410156923,21,0,0.13711278495373236,False
DKC1,0.3711569694609689,8,0,0.023763672228540145,False
AIFM1,0.3710218401100285,2,0,0.1184229137483861,False
FANCD2,0.3702832550731401,4,0,0.6968708944821316,False
USP33,0.3700885501486759,2,0,0.15660194649913706,False
TTC33,0.36982435761430565,1,0,0.051091843504316614,False
PKP4,0.36936018207206167,9,0,0.032922699869789795,False
EMSY,0.3687868579242487,10,0,0.031260862070691786,False
DIP2B,0.3683154012056251,4,0,0.17886581704564009,False
TIMM44,0.368082313878471,1,0,0.2096381786174959,False
UPP1,0.3680527116392227,1,0,0.03191334265011747,False
INTS3,0.368049809535524,2,0,-0.018606280757122562,False
EIF4B,0.36799074321449177,18,0,0.002736249141914726,False
NFKBIE,0.36750508770820467,2,0,0.30271153748691404,False
BCLAF1,0.36748461720424225,35,1,-0.010168491357600118,False
DDX19A,0.3674018369381322,1,0,0.11487673501333617,False
HTATSF1,0.367377845640062,19,0,0.15764242187294641,False
COG4,0.3672117974753224,2,0,0.30369598622576177,False
GTF3C2,0.36708358370737315,8,0,0.3634638051501682,False
SRPRB,0.36687963886560837,2,0,0.05703062213491705,False
MON2,0.36661721973922035,2,0,-0.9706034116001838,False
TSC2,0.36648394689394265,5,0,-0.03345115538946786,False
PRKAB1,0.36627196934460454,3,0,-0.010164493390796281,False
WTAP,0.3661887438400626,2,0,0.37934528688127855,False
YAP1,0.36585611293644116,10,0,-0.45512593680245317,False
PPP1CB,0.3657614543541605,1,0,0.13407233101035487,False
CYTH2,0.36549002880142467,1,0,0.0324215277094666,False
BPTF,0.3654173585705747,20,0,-0.010757538563598956,False
ST7,0.365296481159497,1,0,0.38215077297977373,False
SF1,0.3652459547667455,2,0,0.15860515198751202,False
DYNC1I2,0.3650998077371212,6,0,-0.04782999380220332,False
RPS28,0.36504624789083806,1,0,-0.11649971671101866,False
RBBP4,0.3649931191477928,3,0,0.08939656260821138,False
ITFG3,0.36476938871822995,1,0,0.026265171720783798,False
AP1S1,0.36463753642472696,1,0,-0.2023505984507601,False
EPB41L3,0.3643076361937423,4,0,0.5865487816651722,False
SUGT1,0.3642503087926947,1,0,0.0906883770378748,False
CORO1B,0.3638644283606638,1,0,0.006789765864656516,False
TMEM9,0.36313916685955405,1,0,0.045191348197135994,False
ARF4,0.3631317232990696,1,0,-0.14037541424256617,False
SRRM1,0.3629193684146488,66,0,0.1768951707364863,False
BRD8,0.3629080653514185,4,0,0.4591797705874825,False
TIAL1,0.36274778197767077,1,0,0.009072942291801667,False
PPP1R9A,0.36263599717511896,8,0,0.20040779049566737,False
AKAP8,0.36257247338786325,4,0,-0.011773140629603773,False
BRCA1,0.36244545201138145,14,0,0.0927784011956696,False
MTMR3,0.36227573701248694,6,0,0.0938212336566231,False
MPLKIP,0.3620270471047533,1,0,0.04180438526169894,False
UBAP1,0.3620238416980115,1,0,-0.004345847936548353,False
NEO1,0.36188164411988727,6,0,-0.22264409152892384,False
STRN4,0.3618173758619143,2,0,-0.17301853638092268,False
EXO1,0.36175295543688907,3,0,0.06235473987516116,False
SSB,0.361466585389806,2,0,-0.05725734211667799,False
CAMSAP1,0.36145178017542534,3,0,0.09117601770682882,False
TOE1,0.3614300102096368,3,0,0.06526213331077457,False
NUP188,0.36138786185178634,3,0,0.15057347018469258,False
GOLGA2,0.3613281369683641,2,0,0.04284905869410949,False
ANKIB1,0.3605711171218289,2,0,0.12765620235944297,False
STRIP2,0.3600808866164987,3,0,-0.008334897078167813,False
RNF213,0.36005306459690267,2,0,-0.3325692366997153,False
FXYD3,0.3599767294954681,1,0,0.2518198031736887,False
ATN1,0.3598994601113797,15,0,0.06993761447620273,False
SLC4A1AP,0.3598899613971689,4,1,0.04542806096138463,False
CASK,0.3598446155772521,1,0,0.16222990544809335,False
DHCR7,0.3596906218662994,1,0,0.2038873173146314,False
FNBP1L,0.3596904580700368,5,0,0.08777541656219157,False
SPRED1,0.3595917823808108,1,0,0.17214480896793916,False
HSP90AA1,0.35945329237735874,6,0,0.061674838731555326,False
EXOC1,0.3588865012665625,4,0,-0.4563075007336366,False
KIF15,0.3586503285744378,2,0,0.58139769139488,False
SART3,0.3585891739407572,2,0,-0.0049756143934658326,False
MGMT,0.3585550110470006,2,0,0.07768078062478878,False
C2orf49,0.35817273558637625,5,0,0.0177387320284339,False
RBBP6,0.3581710428083726,22,1,0.1121088721189345,False
ASPSCR1,0.3578978238658775,3,0,-0.02027699311226172,False
PGM1,0.35781990164574395,1,0,0.030065050597208653,False
ZNF281,0.35777321105344484,2,0,0.02046522159434261,False
MPHOSPH10,0.3572413720906103,3,0,0.1074422818107692,False
WDR4,0.35701606692722976,2,0,0.0791766159193159,False
PPFIBP2,0.35697106853432314,5,0,0.0324215277094666,False
SPATS2L,0.35690578633943676,3,0,-0.06610810164943359,False
SLC26A2,0.356857431143764,2,0,0.011649736474389272,False
HNRNPF,0.35654101813080885,1,0,0.12090404034368873,False
FAF1,0.356142872318177,1,0,-0.11094425496498062,False
PARVA,0.3561116870558945,6,0,-0.2083069661160586,False
PEAK1,0.35578614903955086,18,1,-0.038989553728193016,False
MBD2,0.3554861178180566,2,0,-0.23334244142933258,False
SAMD1,0.35535174382036655,3,0,0.0243924029716851,False
PCYT1A,0.3551968261079167,9,0,0.028660553728677485,False
HAUS7,0.35514290937668846,1,0,0.015087267486691758,False
BRD4,0.35511580205462323,9,0,0.20178648094697493,False
TUBB,0.3550122451891262,2,0,0.06427546162008468,False
NDRG3,0.3547431818301992,3,0,0.0645004430414815,False
PCBP1,0.35468334000848856,4,0,-0.006705788085227482,False
MRPS16,0.35462385490436077,1,0,0.022955696812083204,False
DTNB,0.3546113708311817,3,0,0.08145329841601878,False
NFIB,0.3545991369683694,2,0,0.0324215277094666,False
CAMK2D,0.35449743261229016,7,0,0.15019384034417982,False
DR1,0.354472336130744,1,0,0.12740070127018654,False
IL17RA,0.3542290916908293,1,0,-0.04180707172453424,False
SLC25A46,0.35403680743335464,2,0,0.06757897026229287,False
HOOK3,0.3540220126825986,1,0,-0.09918272617867885,False
WIPF1,0.3538079347088985,2,0,-0.171277680680177,False
NUSAP1,0.35362910482676213,1,0,0.35119759655787774,False
PRKAA1,0.3534126871721064,1,0,-0.12540560294039693,False
SETD2,0.3533220938380506,14,0,-0.46806091437716546,False
RMDN2,0.3530310772480476,1,0,0.2037604755682949,False
BACE2,0.3520493652997345,1,0,-0.4067855359987327,False
UBR2,0.35201205948521874,1,0,-0.01672359815752955,False
TAF9,0.3518479260435434,2,0,-0.0033370924712485817,False
RBM15,0.3516828569260666,18,0,0.10506755458252215,False
SGK223,0.35127528388019386,14,0,0.1092199975778918,False
KTN1,0.3509502397544259,6,0,-0.0006240015266314458,False
RBM12B,0.3508661364307226,12,0,-0.11344760102181795,False
GPKOW,0.3508223621496711,1,0,-0.09546326846848174,False
TJP2,0.35078922583960687,13,0,0.07349954620261201,False
TOP1,0.3507265075567938,4,0,-0.06058169388187551,False
RAB3GAP1,0.3506938968291351,1,0,-0.07899180926416349,False
ZNF668,0.35069140240973695,1,0,0.023488286254170987,False
POLR3D,0.3505718109117133,1,0,0.00718706324602536,False
TRA2A,0.3505522935433335,13,0,0.04029142154968568,False
VDAC1,0.3502759673513207,2,0,0.25386361596779494,False
SLC9A3R2,0.3500192329885152,1,0,0.4342619636567129,False
MTX3,0.3499841925180469,1,0,-0.013478682834037414,False
CDK11B,0.34991178822801006,8,0,-0.07167110597268689,False
AAMDC,0.34990255089874367,1,0,0.11463512779327445,False
LPAR3,0.34984150915125173,3,0,0.17613044289164748,False
PPP1CA,0.34982420092886457,1,0,-0.1980791315831567,False
NLGN1,0.34972950569639494,1,0,0.08326390580180032,False
ZNF131,0.34970540883191603,1,0,0.07243119411279153,False
MAD1L1,0.34930600375409426,2,0,0.2275513047544777,False
FAM134A,0.3492807331225574,10,0,0.1683921583516188,False
NFKB2,0.3491954394961887,2,0,0.017634817727749663,False
SPNS1,0.34917941618839343,2,0,-0.344762631180636,False
ZFYVE26,0.3490664953792524,8,0,-0.08972699367648218,False
BAZ2A,0.34902736851288396,9,1,0.04389844379336694,False
LBR,0.3488394332857503,1,0,0.040947166373157984,False
ASAP1,0.3484607367913547,10,0,0.033778232189774826,False
ENO2,0.3484490247117975,1,0,0.05842526949894733,False
EIF4A2,0.3481692914519776,1,0,-0.12296751259558292,False
AHDC1,0.3481316711082765,8,0,-0.08195676761643611,False
CCNK,0.3480532946809163,6,0,0.16315505209169245,False
PHGDH,0.34786351962116413,1,0,0.134356187169125,False
TPRN,0.34779227870559826,4,0,0.08911115670225556,False
SLAIN2,0.34739113211262573,12,2,-0.43948349268659115,False
CCNY,0.34737655766546993,1,0,-0.034714764882533444,False
DHX34,0.34727319378308774,4,0,-0.01143686939032662,False
STRBP,0.3471243459185587,1,0,1.8377638648169992,False
ATG4B,0.347123222745779,1,0,-0.20442330515237472,False
CEP170,0.3469837904915165,32,1,-0.12318644555718095,False
BLM,0.3465757742698716,3,0,0.8105081026755165,False
RTF1,0.3463294978365834,2,0,0.034673655531861414,False
SNRPC,0.34618454363496554,1,0,-0.767474695780308,False
RANBP3,0.34610662445017226,10,0,-0.23644457722149426,False
SMN1,0.34598125499427707,3,0,-0.04862552018513,False
SUN1,0.3459277586605758,2,0,-0.0359845100499534,False
TMEM115,0.3459117608562696,2,0,0.014474342815482544,False
SRSF6,0.3459110669508313,5,0,0.12992277146559417,False
CHD6,0.34579891172052085,5,0,-0.02144393839263259,False
GNL2,0.3453506743296373,1,0,0.27163925389055166,False
SEPT4,0.34523272673930805,2,0,0.21562636906935495,False
WAC,0.3450726370713504,9,0,0.04014414799065591,False
COASY,0.3449352062235196,4,0,0.006327759619054518,False
ARIH1,0.34485152236428007,1,0,-0.43407869910914343,False
TNS3,0.34457012387952446,9,1,-0.76301871200112,False
HNRNPC,0.34422884329591774,6,0,0.19697537678036525,False
URI1,0.34397234771310714,2,0,0.2322068839144258,False
EIF6,0.3438999557603708,3,0,-0.1378452825096872,False
SLC20A2,0.3438350092990987,3,0,0.01947412326971687,False
CPEB4,0.3436761300032085,2,0,0.047435379479221496,False
MMGT1,0.3434715625705387,1,0,0.16390602298088908,False
LIMA1,0.34327148470441804,16,1,-0.25564138449176,False
RNF2,0.3430530750190239,3,0,0.1337583372506579,False
FLNB,0.3429933990485665,1,0,-0.6701217176040757,False
COBLL1,0.34292381624402285,13,1,0.28031935098042027,False
PPP1R12A,0.34290138860567626,9,1,0.021599921827753832,False
CEPT1,0.342876084652751,1,0,-0.02390427225260794,False
PHF12,0.34286791075572365,5,0,0.20035653104207896,False
FCHSD2,0.3427166593157658,3,1,-0.18728746358996773,False
SRGAP1,0.3425720582937526,4,0,0.1952065664924838,False
VGF,0.3425420748501651,6,0,0.1543524459924157,False
PIEZO1,0.34231465842175446,4,0,0.13956623667867518,False
SKI,0.3419915027236883,5,0,0.19186229522172127,False
PBK,0.34196943458436735,2,0,0.6397504376630678,False
MAX,0.3418288419348201,2,0,0.5348346030598741,False
CASC4,0.3414296131555652,1,0,-0.1744891042843868,False
SLC39A10,0.3413331657800107,1,0,-0.06935957398559367,False
MIA3,0.3412721520882946,6,0,-0.07296354983845532,False
PLEKHO1,0.3412463241066253,3,0,0.025292049406040462,False
RPS27,0.34122064891551435,3,0,0.043498412403543796,False
IL16,0.3412128437213937,23,0,0.08437548569342823,False
USP28,0.3409253256976328,1,0,0.15660056291298474,False
SKP2,0.34090272455138404,1,0,-0.010785765185353569,False
SBDS,0.3408026043886139,1,0,-0.1356002534646521,False
HSD17B4,0.3407086097017977,2,0,-0.013451595368522362,False
SH3BP1,0.3406418427507691,3,0,0.06675245943596408,False
ORC2,0.3406380816594474,2,0,0.163902789794804,False
CCDC93,0.3405212974767515,1,0,-0.028791892128907648,False
ZFHX3,0.3405031444220295,9,0,-0.13570995143139442,False
CCT5,0.33998601285371066,1,0,-0.016841890708640506,False
ASPM,0.3399073713985956,5,0,0.03846623535136118,False
SNX2,0.33952258692509363,5,0,-0.0009877723968827468,False
SPRED2,0.3393577236382181,3,0,-0.017282029455763848,False
CA8,0.33917924554958034,1,0,0.4090138047888736,False
AKR7A2,0.33897003702140793,1,0,-0.5304428389978852,False
RRP15,0.3387833715894537,5,0,0.45896235238588545,False
EARS2,0.33877143137335963,1,0,-0.1461313299137501,False
ADD1,0.33863394387856127,8,0,0.24185368761746773,False
HELZ2,0.33837636498214163,4,0,-0.4916876586576535,False
MOSPD2,0.3382603971028928,1,0,-0.24458595151224927,False
ANKLE2,0.3381901592407393,7,0,-0.008135180426158684,False
MTMR10,0.33808620095710157,3,0,0.19370297382958057,False
RACGAP1,0.33802692107672233,6,0,0.8687058277505422,False
DDX39B,0.3370311362587124,1,0,0.07048985456009405,False
BRAP,0.3368310149721516,1,0,-0.015417857405427782,False
KDM4B,0.33663872153102403,1,0,0.023866305349439898,False
CLASP2,0.3364483804125394,11,0,0.1901920341990717,False
RAI1,0.33636195172782535,23,1,-0.09017982434299654,False
NKRF,0.33622256846102516,1,0,0.2547998142454695,False
HELZ,0.33611476329787493,8,0,-0.07780520602579344,False
DNAJC21,0.3359893798397131,3,0,0.052265830218242826,False
PGM2,0.3359727065124929,1,0,0.11350245904182543,False
ZFR,0.3359194003061603,1,0,0.21194032637193416,False
SSH1,0.33578087251880007,6,0,0.04493747657037517,False
TRIP12,0.3357087378711999,18,0,0.09250651132993681,False
HSPA9,0.33531926133312595,1,0,0.07347588464993038,False
KTI12,0.3352308061567033,2,0,-0.1510710835324396,False
KHSRP,0.3349497216822179,4,0,0.028828901660418182,False
GIGYF1,0.3345610749232975,5,0,0.20547038287497799,False
PLCG1,0.3344032262451456,5,0,-0.11217509715305596,False
HMCES,0.33434184674509204,2,0,0.08044912110709745,False
UTP3,0.3342594728649688,4,0,0.14991900830193572,False
ACBD5,0.3342033169905596,4,0,0.06936708990181728,False
RBM33,0.33414530932301145,5,0,-0.17045017276991103,False
SH3KBP1,0.33412116752148335,7,0,-0.08838639629322387,False
NO66,0.3341114590351175,1,0,0.03885531266951858,False
PRRC2C,0.33387708892430135,20,0,0.05794106075529015,False
DSCC1,0.3338703615614307,1,0,0.2650512831986589,False
ARAP1,0.3334906184411892,4,0,-0.30914619840723745,False
RHBDF2,0.33312336870459935,8,0,-0.035302217755265985,False
DOCK10,0.33307935917788445,8,0,0.8139767909062243,False
PGM2L1,0.3330395760029248,1,0,0.0228135203294606,False
SNX14,0.33303928144487394,2,0,-0.8516909919093081,False
TRA2B,0.33284364406957323,12,0,-0.0757218489291347,False
ARID5B,0.33282889205803795,3,0,0.10193065400051893,False
RBM8A,0.33270266011644506,3,1,0.13518261234137796,False
HSPA8,0.33268974614575697,2,0,0.16154038486453715,False
CAV2,0.33260948209824015,2,0,-0.018989797209876258,False
U2SURP,0.332559302500875,5,0,0.19616118766873925,False
MDFIC,0.33235718684503013,2,0,-0.0185478083998305,False
SDF4,0.3323172720107834,1,0,-0.09301713119142363,False
GPHN,0.3322909883031908,2,0,0.23864239617026328,False
NMI,0.332138843282884,1,0,-0.04786343718163266,False
FTSJ3,0.33213238440832576,7,0,0.07921800330868933,False
PES1,0.33205674635702565,2,0,0.13149429712317584,False
DDX54,0.3320514873046543,4,0,0.16175315550269076,False
SLC39A7,0.33182261800215684,2,0,-0.01379908801532892,False
ZC3H15,0.33161526679692344,3,0,0.06445654887444263,False
RAB32,0.3313369254763039,2,0,0.1307750517648003,False
NOTCH2,0.33130846188295493,1,0,0.26460095867453504,False
RBMS1,0.33125237845896294,2,0,-0.2606584538783352,False
PHF6,0.3311544545555929,4,0,0.26087915593226896,False
RPL23A,0.33103699769044326,2,0,0.11829567260537388,False
MAF1,0.3309776961693404,3,0,0.01465796514115425,False
CCDC88A,0.33088713180083185,10,0,0.051924159439131756,False
PRR14,0.3307963822737392,2,0,-0.00013275874404428123,False
FAT1,0.3306872064813007,1,0,0.02301821256718739,False
SLC38A2,0.3305530019330618,1,0,0.013376591666308002,False
RPS2,0.33036418274745927,3,0,-0.1465564433775235,False
ZCCHC8,0.3300456829526304,5,0,0.43725857986566297,False
POLR1A,0.3299646712338067,1,0,0.1666894733203037,False
GOLGB1,0.32993049956135323,4,0,-0.13865829479356506,False
HBS1L,0.32970768633250697,3,0,-0.2619325095380489,False
CYTL1,0.329660263324854,1,0,0.036607026048098845,False
PANK4,0.32932483407847535,2,0,0.05718123961408139,False
NAGK,0.3291001004833163,1,0,-0.09908266857410553,False
RBM12,0.3290769446857347,2,0,-0.0432297194004434,False
ECM29,0.3290624970266194,2,0,0.2843823974333297,False
PTDSS1,0.32889174936411675,3,0,-0.18158755507464264,False
AKTIP,0.3286260477002241,2,0,-0.13526832419822554,False
CBX5,0.32804595312187246,1,0,0.14976038490928545,False
PLEKHF2,0.3280275517043876,1,0,0.042850253703704766,False
C1QBP,0.32792962333203857,4,0,0.11444120691754733,False
PIP5K1A,0.32785672880994987,2,0,0.4259111336254193,False
MKRN2,0.32760230238299926,1,0,0.010344769964252265,False
HERC1,0.3271152412695496,10,0,-0.08956600878808274,False
PALM2,0.3269849159827025,1,0,-0.02503392771873081,False
ERCC5,0.3269645233390521,9,0,0.03162115293886103,False
TMEM237,0.32692770020860795,4,0,0.21265170410059397,False
PACSIN2,0.32670093542479606,1,0,0.06950836185929177,False
C2CD2L,0.3266336952051572,7,0,-0.31982115678945533,False
FAM101B,0.326630480101052,1,0,0.04646104048974564,False
C1orf198,0.3266273224333194,2,0,0.036972866154080464,False
GLE1,0.3264344007836506,1,0,-0.13966701058917153,False
ARAP3,0.32624218320724907,1,0,0.04218520987613772,False
CDC42BPA,0.32597149172009576,4,0,-0.05303793909474663,False
POU3F1,0.32587543509380446,2,0,0.06754752695296062,False
PHF14,0.3257830054178769,12,2,0.062100739263662774,False
SNTB1,0.32556252425735277,4,0,-0.4722925783529881,False
CCAR1,0.32533288984146935,1,0,0.05446765165127587,False
MAP3K7,0.3253294132658979,2,0,-0.1347708903038587,False
ANLN,0.32526261281557917,11,0,0.718292205143598,False
PTPN11,0.3250548577649326,2,0,-0.21679403401962105,False
SLC7A2,0.3250004253401073,1,0,-0.4456881390251439,False
COPRS,0.32498176106120624,1,0,0.03282250099804429,False
SNW1,0.3246305667987646,3,0,0.02651427225515235,False
VANGL2,0.32458728498556155,1,0,0.1084223089366958,False
PRKCE,0.32445987323378633,5,0,-0.06273473392037232,False
RBL1,0.32430648123511296,9,0,0.06458532827930341,False
ARID4A,0.3243064686513664,11,0,-0.3680675420121844,False
R3HDM1,0.32422799371645994,7,1,0.08222724771359324,False
MAPRE2,0.3240741444231787,1,0,-0.0570932184187356,False
PFKL,0.32400044810454176,1,0,-0.1970142185896151,False
FN1,0.3238445238660148,1,0,-2.8864366742197163,False
PAFAH1B1,0.32375378472547567,1,0,-0.2450215296980538,False
SGK3,0.3235935151759932,2,0,0.05518082178862471,False
KAT7,0.32354387381015765,11,0,0.2153291754195159,False
CGGBP1,0.3233675517205121,2,0,0.07003308574392264,False
KIAA0754,0.3233132197736355,8,0,-0.017074529324975884,False
STRN,0.32329013220956604,4,1,0.06252024341375773,False
ASF1A,0.3232032953567696,1,0,-0.538861674646661,False
RPS3A,0.32315889021730726,4,0,-0.00781378761520557,False
CCND1,0.32303997507452564,1,0,-0.0618907365278929,False
PAPOLA,0.32297429240742304,1,0,-0.09013584023477961,False
EHMT2,0.3229441440444285,4,0,-0.02535399305091346,False
MID1,0.3225939268308142,2,0,0.09138358551049564,False
STRAP,0.32258643544458465,1,0,0.007129973984213223,False
SCLY,0.3224349557068962,1,0,0.08082092022384302,False
CRKL,0.32231482971710435,1,0,-0.26272750056859806,False
TFAM,0.32218228030973606,2,0,0.5517771658095683,False
TPRG1L,0.3217764234137661,1,0,0.07287062019200263,False
NOL8,0.32166514819866165,13,0,0.10657999421005826,False
PSAT1,0.3214245857290301,1,0,0.24206016623938353,False
MAP4,0.32114446165553334,20,1,-0.12980195909280212,False
ITSN2,0.3209089243962726,2,0,0.21650900872197099,False
PUS7,0.32075098729846907,2,0,0.12094905375737142,False
PPP1R16A,0.3205983857848427,2,0,0.029048369499218296,False
SLC3A2,0.320562272884267,1,0,0.1059602046294188,False
ST5,0.32011100212761684,10,0,0.12835873297804312,False
GPR126,0.32010652309885756,1,0,0.04252586522087398,False
LUC7L3,0.3200183880244847,2,0,0.20112419726937958,False
MYCBP2,0.31975958730922516,8,0,-0.07549697440424907,False
TAF2,0.3196601924262185,3,0,-0.18823161521446607,False
PHLDA2,0.31955714754060693,1,0,-0.29265755186334985,False
ZNF592,0.3193039368410363,15,0,-0.1036908537279686,False
VAT1,0.3190942509127396,5,0,0.028902841607660434,False
PDCD11,0.3189831684789605,3,0,0.2023436543230055,False
STRN3,0.31893055170921514,1,0,-0.08642577279313812,False
FAM21A,0.3189027685537456,27,2,-0.037179419370716005,False
LZTS2,0.31885555900005347,4,0,0.051520739565603435,False
ACIN1,0.31875964994913286,37,0,0.0682978632311233,False
NIPBL,0.3187291847442358,14,1,0.09016465559223263,False
LUC7L,0.3185224773864306,2,0,-0.2468830343351449,False
ASMTL,0.31843348197256116,4,0,-0.0810249410254329,False
SNX11,0.3182344983410559,2,0,-0.21663606145292036,False
KMT2E,0.3181077000701249,4,0,0.05812003625672091,False
DNMT3A,0.3180835870300598,1,0,-0.007407823556071946,False
TSSC4,0.3180713879536678,3,0,-0.1544751186976825,False
C5orf24,0.31799836268106674,1,0,-0.24667573226444972,False
PNKD,0.31773762368462855,1,0,0.15671011494632126,False
CORO7,0.31767241160030224,3,0,-0.03770239087782201,False
USP13,0.31739734946859244,1,0,0.418364502155935,False
KIAA1429,0.31736529569809885,6,0,0.05359074930347063,False
DEK,0.3173480894519162,10,0,0.02999572155687602,False
NAT10,0.31732390102926544,1,0,0.09758026470138503,False
FRMD5,0.3171616410320013,1,0,-0.08065485235066916,False
USP34,0.31715668128858976,4,0,0.16698381735546874,False
YIPF1,0.31681793603152286,2,0,-0.015083363815719508,False
NEURL4,0.3166446180510718,2,0,-0.01046287341215546,False
STAU2,0.316550345092984,5,0,0.31496145013806043,False
PHF1,0.3164305995283243,2,0,-0.02523782720743739,False
FUNDC2,0.3162554069958645,1,0,0.033750535407687465,False
BOD1L1,0.31596765909477775,18,0,0.08007633243709833,False
BIN1,0.31596570823480735,3,0,-0.013282305323986776,False
SMC3,0.31587078042773786,4,0,0.15652974406446418,False
CHCHD6,0.31582048108125704,1,0,0.1942347300965892,False
PPID,0.3158166704622918,2,0,0.17659645960914716,False
MMTAG2,0.31568688292659264,4,0,0.19097597505261987,False
PKMYT1,0.3151185848969078,2,0,-0.1744389828136086,False
WNK1,0.31508299823817776,12,0,-0.023837657096610343,False
AGPAT9,0.31494977606585195,2,0,0.05491261743825149,False
PAGR1,0.31480662015786365,1,0,0.13111059255528446,False
HIST2H3A,0.3142345262414885,2,0,0.19501259388508174,False
MITF,0.3139834867589819,7,0,0.7252664019750377,False
PNPLA6,0.31397106497270205,6,1,-0.5400553019208765,False
SMARCA4,0.31386608719338466,12,1,0.14003979497492836,False
PPP6R3,0.313854493160927,3,0,0.07331356419316393,False
PPM1G,0.3136904779445011,1,0,0.043260179539515775,False
CALU,0.3135612556915944,7,0,-0.0020328731396332955,False
SLC12A2,0.31355088297820277,4,0,0.5438506288545106,False
SLC6A8,0.31337749897608624,2,0,0.05594684443239828,False
ZNF521,0.31335239946275095,5,0,0.08009722844715839,False
ARHGEF40,0.31328966107832235,10,0,-0.4187206268040349,False
CEP41,0.3132491442259653,4,0,-0.2664687249361535,False
HUWE1,0.3129662995687106,9,1,0.05419808566193396,False
MPG,0.31295954821468897,2,0,-0.2759237073445142,False
TRIM11,0.31293488981430073,1,0,-0.22899565276981093,False
TMEM201,0.31278502350317794,5,0,-0.29712421191072025,False
RERE,0.3126851162535141,14,1,0.07760475918716381,False
ARFGAP3,0.31262831463059104,4,0,-0.14497694528631655,False
DSTN,0.3123917386787305,2,0,-0.2703662832787188,False
CCT6A,0.3118448620303802,2,0,-0.07394300951225574,False
MLLT1,0.3117845229861098,4,0,0.2794011831068346,False
DCTN1,0.31169641706292595,1,0,-0.16333105230508238,False
KIAA1033,0.31157294623161275,3,0,-0.07078496139605406,False
NOP58,0.3114844467573996,8,0,0.2265651761099683,False
GSE1,0.3114095658730376,4,0,0.06700353916522417,False
RBL2,0.31107735940542935,5,0,0.0324215277094666,False
