,ProteinFoldChange,PValue,AdjPValue,Significant
SLC5A3,-0.7164739498316521,0.15357850798504916,0.7425076625723451,False
SMTN,0.24199511551724484,0.505887029444813,0.9247690556585174,False
SLC16A1,0.2035632481896421,0.0766852308918844,0.5981448009566984,False
IST1,-0.058190975711941206,0.6532039439645451,0.9558209137948426,False
SEC24C,-0.16144988732511578,0.12116213505415831,0.6833260061341345,False
SUB1,-0.014617387663136583,0.9030402728496943,0.9906253158153695,False
POLG,0.3216437733408526,0.06672816967825816,0.5807751207151718,False
CLNS1A,0.15120056714897245,0.2067291121042011,0.7879967471773515,False
BLM,0.8105081026755165,0.0026231751665799588,0.21188217009413088,False
RARS,-0.008347960723867232,0.9159781201636428,0.9929705792864855,False
HIRA,0.20634984902151032,0.3644067226090097,0.8676073108938235,False
ATXN3,-0.08256299544337153,0.6694437373689816,0.9558209137948426,False
ATN1,0.06993761447620273,0.41126004288315143,0.8770879497439329,False
TERF1,0.020017160161891923,0.8442057711753264,0.9827178251651999,False
PMS1,0.030634610339980384,0.6938473163702142,0.9622645432849847,False
PMS2,0.04101946073873819,0.6504699573242206,0.9558209137948426,False
CACNA2D1,-0.008579034467722124,0.9657470731596249,0.9952229790882976,False
YARS,0.15083745786567349,0.05050640681499707,0.512093578596709,False
USP14,-0.020564218577391102,0.7919435422938216,0.9757676912534892,False
PRKAG1,0.06507837621491674,0.591971788318783,0.947780458509137,False
HSPA2,-0.0080647614886864,0.9291459879171502,0.9929705792864855,False
ATP1B3,0.23593899879999825,0.028408842380946174,0.4152677321328016,False
RAD23A,0.08772091550294192,0.5992856108339318,0.9481801885122683,False
RAD23B,-0.033730317214356376,0.7471852661831999,0.9732623744879622,False
EPHA5,-0.004887265832579146,0.9506263239362781,0.9936382978877489,False
EPHB4,0.004314627672791005,0.9715645210643518,0.9961388673740844,False
EPHA4,0.05662218193729274,0.4941490356903337,0.9199494948008993,False
NAGLU,0.029925762372840836,0.6974377534868186,0.963157441357918,False
AK2,0.0009013491600349255,0.9937984734760711,0.9986707923931288,False
PRRX1,-0.07836950062627324,0.5100241458480308,0.9247690556585174,False
ALDH18A1,0.09752904115123329,0.41408425364147794,0.8770879497439329,False
NAPA,0.1396375239582106,0.5185126080482664,0.9265888182165767,False
ADPRH,0.006755500699554773,0.937284749359236,0.9929705792864855,False
EIF5,0.04100177553636897,0.529600066075191,0.9290708236410674,False
SLC12A2,0.5438506288545106,0.005297496089692225,0.2456911588334829,False
PSMD4,0.0016105646905835158,0.9855708874665584,0.9972240854967319,False
DRG2,0.09387919434726655,0.6281891901133894,0.9558209137948426,False
GEM,-0.2591098916927912,0.1330438914759241,0.6971803270745697,False
PLTP,-0.22260036737518618,0.1709974938629931,0.7613501152595638,False
CSE1L,0.13653952439411654,0.08277474731470114,0.6107556612730876,False
VCP,-0.11111373173769934,0.09543381069290273,0.6356113023764716,False
MFAP1,0.1383208813598067,0.29757511496815814,0.8518273082832161,False
HADHB,0.11214530663306022,0.4154954580355256,0.8777784873468836,False
MANF,-0.059743252905946065,0.6456330554390964,0.9558209137948426,False
MLLT4,0.11474948230341298,0.524894249924996,0.9283883178018956,False
ELL,0.1758995777729524,0.209616471659618,0.791133134973397,False
NAP1L1,0.00048356378204417183,0.9964957714683799,0.9992909910236908,False
CASP7,0.06970155969855796,0.4877765852079374,0.9159788918854416,False
CASP9,0.06070616437423482,0.49180347551135234,0.9186517750117713,False
ADK,0.07830291010770196,0.4265102151802323,0.8800723730691165,False
ADAR,0.05826065729280572,0.5655280946555375,0.9426811085231039,False
LAMB2,-0.007243746466276235,0.928912259450191,0.9929705792864855,False
TPD52,-0.04517222910487817,0.6803707519434133,0.9568761506102116,False
PKNOX1,-0.04136220635756516,0.6961227914148642,0.9627230094035356,False
SEC13,-0.09571667541885631,0.2566554254456271,0.8291488368233156,False
NHP2L1,0.24024674911904498,0.6395708145217356,0.9558209137948426,False
NPEPPS,-0.11722607775763905,0.3421155898400573,0.8676073108938235,False
GFER,-0.04251767768597148,0.8087071402091948,0.978017374036115,False
HNRNPH2,-0.09177992246227973,0.7272592790557189,0.9715410962681235,False
OXCT1,0.5234700667005932,0.024557014481164253,0.3901836745340542,False
SUMO3,0.8734448050159216,0.016602122125206998,0.3400722824398676,False
EIF3B,-0.10433746597217564,0.1259073746183981,0.6868815000283959,False
BID,0.09430417682659709,0.569700724341371,0.9426811085231039,False
ATP5J2,0.017637548393750535,0.8190716083989703,0.9796427422937294,False
NDUFV3,-0.04056814112091445,0.9059124248667763,0.990745488446245,False
RRP1,0.2360494958588788,0.007376320752448774,0.2495805951257824,False
MARS,-0.01819510277334757,0.8611783039448491,0.9853852578924835,False
ARPP19,-0.10035107575804147,0.32559760011170474,0.8643320035562339,False
MAZ,0.034919148543913536,0.6473894917347137,0.9558209137948426,False
POLE2,-0.0017480539687895202,0.9882566489847351,0.9972240854967319,False
AP1S2,0.12089103101053311,0.49491609602151915,0.9201083196851659,False
ATP5I,-0.13157194788238868,0.7610490502025428,0.9747728847731245,False
HDAC4,0.18181734691023976,0.1270705715913658,0.6871421245297806,False
EIF6,-0.1378452825096872,0.25274235010728724,0.8280879008147418,False
CTBP2,0.05197284828925319,0.8265515226212867,0.9796427422937294,False
NDUFA6,0.5469108609769187,0.029659140136093113,0.42081735441190454,False
PEX3,0.24647300433910146,0.27158249634819503,0.8386146206467584,False
SOX10,0.26807457696800086,0.08867920523346151,0.6169196601917025,False
CLDN12,0.07622181050082233,0.3610387439705144,0.8676073108938235,False
BCAR1,0.09397704504885596,0.2751194161728315,0.8398450868463807,False
C21orf59,0.06495920599304839,0.7064596430955383,0.9645093452622473,False
WDR4,0.0791766159193159,0.6871815917273035,0.9577677155653451,False
SCAND1,0.0574240129452015,0.413521161052904,0.8770879497439329,False
TMEM33,-0.13015113764564035,0.7615911590648483,0.9747728847731245,False
SYNJ2BP,-0.44861047012053845,0.17386295978812358,0.7613501152595638,False
GEMIN4,0.2311940933971961,0.007068408330692788,0.2495805951257824,False
PCBP3,0.18260834143168836,0.1833209247020373,0.7644955993710568,False
PCBP4,0.004335366095883586,0.9571492142082497,0.9943137920657577,False
RAB38,0.5058823711032936,0.012155285456785823,0.29186291759110733,False
CORO7,-0.03770239087782201,0.877600875078028,0.9864997068182194,False
NUP107,0.08361113881784021,0.3052458808129044,0.8566776482658927,False
GSDMD,-0.4686010234067304,0.04656560679311304,0.4928235179356367,False
SNX16,0.10637040286609434,0.4322128060216981,0.882668805696486,False
EEFSEC,0.012642144235329056,0.938272602469031,0.9929705792864855,False
EPPK1,0.148312354772564,0.32924835481333115,0.8643320035562339,False
LOXL3,0.22031576181854007,0.09699923454771167,0.640194948014897,False
MTPN,0.4336839013967193,0.13734987425009332,0.7072457392287851,False
YBEY,-0.54421144614669,0.004301912815103741,0.2386449048723498,False
HIST1H2BL,0.46527948523990403,0.18293567421830523,0.7644955993710568,False
GNG2,-0.38378351885778983,0.10692649470722991,0.6580328721801054,False
ARPC4,-0.04998252361362532,0.9028150449331274,0.9906253158153695,False
ELOF1,0.0920605994873398,0.21752532031463792,0.7987194806067339,False
CD81,0.024520254069262393,0.8001639961873334,0.9768683851080251,False
SEC61G,-0.036367379778670994,0.7702133685590633,0.9747728847731245,False
TPI1,-0.17320729714541017,0.06886001097541415,0.5864374062320205,False
PLP1,0.08566478091018581,0.3152486928922871,0.8605572767205228,False
EIF3E,-0.062103775844462916,0.5111985963350684,0.9250452957671652,False
SEC61B,-0.044222819843543704,0.8179495490665587,0.9796427422937294,False
PPP4C,-0.3868131922764313,0.0031174057454449494,0.21188217009413088,False
GABARAPL2,-0.03364644783452064,0.7183229924701325,0.9684492890310712,False
ROMO1,0.7201178460035749,0.11027125388808887,0.6669130815506127,False
UBE2G2,0.23453654659818213,0.17615705858948846,0.7613501152595638,False
MYL6,-0.2310570122019726,0.05152366167303546,0.5171656739550491,False
ACTB,0.08761585423594909,0.23114573137003713,0.8149286156262824,False
EIF4A1,-0.03214275295774627,0.7791964593841612,0.9757676912534892,False
RPS20,0.11080649798877573,0.4113949319177527,0.8770879497439329,False
SNAP25,-0.3403460106894869,0.36754592806127484,0.8696941563083704,False
PRPS1,0.07926904157835679,0.36308120876053257,0.8676073108938235,False
PSMA6,0.07322295390489231,0.7893816049178862,0.9757676912534892,False
S100A10,-0.21920257126540932,0.6259414400202613,0.9556087593733652,False
CDC42,0.006897998365264613,0.9616215294950369,0.9943137920657577,False
DSTN,-0.2703662832787188,0.12504106697691317,0.6868815000283959,False
GMFB,-0.11464924322465464,0.10645113717875905,0.6580328721801054,False
RAB8A,0.06945793636318598,0.5962979228835997,0.9479632391439603,False
SPCS3,0.49123304971657333,0.27098968551583164,0.8386146206467584,False
SRP54,-0.008626696342229678,0.9396282035396473,0.9929705792864855,False
RAB4B,0.03825897448645321,0.6371515758533114,0.9558209137948426,False
RAB2A,-0.026627769078807262,0.7820685443317059,0.9757676912534892,False
RAB5B,0.1810418820442976,0.3170467495036478,0.8611314749381176,False
CKS1B,0.04162437221111048,0.7454090725310366,0.9732623744879622,False
RAB10,-0.027927494323350288,0.7456193176443164,0.9732623744879622,False
UBE2M,0.10581834327290451,0.4681982311579258,0.9039470799583715,False
UBE2K,-0.03091863043319165,0.8647138199133513,0.9855253681560873,False
UBE2N,-0.014352428876527767,0.944062278255687,0.9929705792864855,False
RAB14,-0.06486197790328774,0.38537187910908494,0.8718690155859481,False
ZC3H6,0.14055015666200177,0.6860227311333824,0.9576425556985229,False
ACTR3,-0.07140703639249679,0.2461369051172052,0.8270971198063788,False
ACTR2,-0.2741079632895911,0.0017508252352749967,0.1988338093663365,False
ACTR1A,0.012376016019732816,0.967773743866359,0.9961388673740844,False
COPS2,-0.12365177092339152,0.14888100867696252,0.7368142988107953,False
ARF1,-0.020144584563993817,0.8513439466262601,0.9844804580394803,False
ABCE1,0.07560980538435658,0.309173807701365,0.8597341507042215,False
RAP1B,-0.24895688112475867,0.19197467429111656,0.7722868721902281,False
RAP2B,0.2135239933204396,0.12727658291325786,0.687654152229669,False
MAX,0.5348346030598741,0.031287767327813465,0.4265609804120331,False
RPS3A,-0.00781378761520557,0.9047485508991616,0.9906253158153695,False
RPL26,-0.023996208016960452,0.862961284395059,0.9853852578924835,False
PSME3,0.011397451510894996,0.9415737954588447,0.9929705792864855,False
RPL15,0.026925354413997127,0.9484543059497855,0.9936382978877489,False
MAGOH,-0.1706944673236599,0.13219632891051425,0.6967099500286092,False
RPL27,0.2703804138058885,0.46347393371379025,0.900531604432244,False
ATP6V0D1,0.7954798053071563,0.04216798484667171,0.4763626693890292,False
RPL37A,0.027606241795176345,0.9239078272623898,0.9929705792864855,False
RHOA,-0.06047058300367425,0.596585423362152,0.9479632391439603,False
RND3,0.0849538328280488,0.24064213082234404,0.8239307092895942,False
NAA20,0.09005458411907696,0.6755538357512284,0.9558209137948426,False
NCALD,0.184685361421554,0.3961648627764424,0.8764319149979993,False
HSPE1,0.10626269628784257,0.26128692812663495,0.8319551620459653,False
SEC61A1,0.01757657208036889,0.9048119833086619,0.9906253158153695,False
VBP1,0.1688058886932886,0.20248311307173503,0.7844544446818873,False
STXBP1,0.03623440944275913,0.7469055974314246,0.9732623744879622,False
B2M,-0.053198051088074294,0.9186834133143426,0.9929705792864855,False
DAD1,-0.020931087221413236,0.9099479196010632,0.992103986449071,False
NPC2,0.40389735002788996,0.10874301672282309,0.6626527581547033,False
COPZ1,-0.03867974257590845,0.6580216209889279,0.9558209137948426,False
SUMO2,0.34642164139696163,0.0918908678506267,0.6290614198072157,False
UFM1,-0.1218644884768132,0.40598395928562225,0.8770879497439329,False
DCAF7,-0.4320236883626265,0.23118751994989828,0.8149286156262824,False
WDR5,0.02376928080788332,0.824710204916867,0.9796427422937294,False
AP1S1,-0.2023505984507601,0.5564217826138138,0.9412902243607043,False
NUTF2,-0.05806783313927255,0.7833614300508746,0.9757676912534892,False
HNRNPK,-0.004817142288189302,0.9429862888817949,0.9929705792864855,False
YWHAG,-0.07645509250244586,0.29093581108926814,0.8487579901098453,False
USP46,0.024365143884189422,0.7494838817095851,0.9737735160683184,False
RRAS2,-0.038674835792491535,0.8456540694178504,0.9832368101007968,False
TIMM10,0.31451351213895506,0.2792457295001568,0.8440330057930996,False
RPS7,-0.19102534216047573,0.08466020619441088,0.611301509390781,False
PPP1CA,-0.1980791315831567,0.044010566691967096,0.4816462528279052,False
PPP1CB,0.13407233101035487,0.2037713339728724,0.7856611947965452,False
CALM1,0.13565748934451705,0.2976084984891391,0.8518273082832161,False
NCS1,0.059154791820169805,0.4480064256337716,0.8946977465540291,False
PSMC1,0.07242215722282452,0.34403714079930103,0.8676073108938235,False
PSMC5,0.007708328673324161,0.9043422783078428,0.9906253158153695,False
RPS8,-0.05476164652150217,0.5963260689453975,0.9479632391439603,False
RPS15A,-0.0889350450776405,0.7898489357059101,0.9757676912534892,False
RPS16,0.021119572417966026,0.9186338000441595,0.9929705792864855,False
UBE2G1,0.11478377464663225,0.3970444863192669,0.8764319149979993,False
UBE2H,-0.01649098999075349,0.9270941816756929,0.9929705792864855,False
YWHAE,-0.026166149757045787,0.8274484206881355,0.9796427422937294,False
RPS14,0.06400680443729811,0.5353464030639324,0.9319600429228658,False
RPS23,-0.031247128539053648,0.8119973898787974,0.9791850769746033,False
RPS18,-0.05857489422875517,0.5564968622658433,0.9412902243607043,False
RPS13,0.06678821821905245,0.5059191936748523,0.9247690556585174,False
RPS11,-0.031237607327174288,0.7729679345044616,0.9747728847731245,False
SNRPE,0.12372575041229084,0.5652996257835905,0.9426811085231039,False
SNRPF,0.3893636412045858,0.15909638936318707,0.750716157098671,False
LSM3,0.14022142254902192,0.5961654748962729,0.9479632391439603,False
LSM6,0.302808952532434,0.3632120066249942,0.8676073108938235,False
SNRPD1,0.03145821026019746,0.8729436193719976,0.9864997068182194,False
SNRPD2,0.1898581256490921,0.04598527927515296,0.4894971678172537,False
SNRPD3,-0.053028491965378066,0.7595622338112805,0.9747728847731245,False
TMSB4X,0.4000774670816334,0.26348804422669714,0.8340434586438081,False
ARF6,-0.12816684257776956,0.1638711837584001,0.7553804208347454,False
PSMC6,-0.0077121598397553726,0.9068759193934863,0.9909571304630811,False
SELT,-0.1816467312758938,0.3998414823330108,0.8770879497439329,False
TBPL1,0.10219830555963583,0.19521806542081388,0.7743704887069277,False
RPL7A,-0.16831603589979238,0.2874800125104362,0.8478070461855779,False
POLR2G,0.23742959445094414,0.2864755552885656,0.8478070461855779,False
RAB11A,-0.07843634076484207,0.8183655716009091,0.9796427422937294,False
ETF1,-0.07471918768399988,0.7071544226445005,0.9645093452622473,False
CNBP,-0.07292295916966296,0.6812071093169063,0.9570067310877324,False
YPEL5,0.005173186151779419,0.9791232080233143,0.9963736685954901,False
RPS4X,-0.06796293186750546,0.4527798111104727,0.8977244778944686,False
PPP2CB,-0.15622648383064686,0.21181058519552678,0.793549472866806,False
RPL23A,0.11829567260537388,0.3111876577444976,0.8599825844982091,False
RPS6,-0.09633624526327011,0.3019835693700923,0.8549304170587799,False
HIST1H4A,0.3339608817475934,0.36508943231011237,0.8678974955126192,False
RAB1A,0.13914448829508075,0.25388155941434687,0.8286541531755407,False
RAN,0.006056875035088893,0.9505260176414497,0.9936382978877489,False
RPL23,-0.00609114463738436,0.9521515511278016,0.99369043650785,False
RAP1A,0.0728032250739652,0.44040303242901546,0.8897938818463781,False
RPS15,0.2097498291221349,0.42152713231179467,0.8799102302725008,False
RPS24,-0.5407112131561256,0.0732432242497213,0.5939240829767172,False
RPS25,0.12078305165900005,0.5375244461024862,0.9329193300863873,False
RPS26,0.6303310865279919,0.10958673869104629,0.6640213403737127,False
RPS28,-0.11649971671101866,0.6685575980110734,0.9558209137948426,False
FAU,0.18327561411563664,0.18357508272172604,0.7644955993710568,False
GNB1,-0.10821106423275495,0.5302050305528785,0.9290708236410674,False
POLR2L,-0.15854129428284125,0.42583483317448906,0.8800723730691165,False
GNB2,-0.01948281158706422,0.9338566809933059,0.9929705792864855,False
RPL30,-0.10242092378149792,0.5720609248608982,0.9426811085231039,False
RPL31,0.057576501062154506,0.601616115459915,0.9488724762217042,False
RPL10A,-0.01818833135839526,0.7874516866161044,0.9757676912534892,False
RPL32,0.011457285543155393,0.9188842977203842,0.9929705792864855,False
RPL11,0.04046611765510377,0.6495565407323379,0.9558209137948426,False
RPL8,-0.15164523553601228,0.2503547368726146,0.8280879008147418,False
PPIA,-0.03481034224657975,0.8173905203669846,0.9796427422937294,False
